,Unnamed: 0,Image,Class
24197,24197,ISIC_0071471.jpg,0
9715,9715,ISIC_0031118.jpg,0
4115,4115,ISIC_0025518.jpg,1
1631,1631,ISIC_0013026_downsampled.jpg,1
23102,23102,ISIC_0069692.jpg,3
21800,21800,ISIC_0067682.jpg,1
7778,7778,ISIC_0029181.jpg,1
2041,2041,ISIC_0013935_downsampled.jpg,1
3093,3093,ISIC_0024496.jpg,0
16229,16229,ISIC_0058801.jpg,1
2557,2557,ISIC_0014964_downsampled.jpg,1
8341,8341,ISIC_0029744.jpg,0
21682,21682,ISIC_0067492.jpg,2
12271,12271,ISIC_0033674.jpg,1
22903,22903,ISIC_0069383.jpg,1
1324,1324,ISIC_0012263_downsampled.jpg,1
11380,11380,ISIC_0032783.jpg,1
14453,14453,ISIC_0055938.jpg,0
7915,7915,ISIC_0029318.jpg,0
4951,4951,ISIC_0026354.jpg,1
4067,4067,ISIC_0025470.jpg,3
14739,14739,ISIC_0056418.jpg,1
16086,16086,ISIC_0058578.jpg,2
1027,1027,ISIC_0010571.jpg,1
11617,11617,ISIC_0033020.jpg,2
6809,6809,ISIC_0028212.jpg,1
6264,6264,ISIC_0027667.jpg,1
11418,11418,ISIC_0032821.jpg,1
6431,6431,ISIC_0027834.jpg,1
2436,2436,ISIC_0014782_downsampled.jpg,1
815,815,ISIC_0010046.jpg,1
8600,8600,ISIC_0030003.jpg,1
1240,1240,ISIC_0012097_downsampled.jpg,1
13830,13830,ISIC_0054939.jpg,2
4587,4587,ISIC_0025990.jpg,1
22082,22082,ISIC_0068128.jpg,0
24606,24606,ISIC_0072103.jpg,0
4233,4233,ISIC_0025636.jpg,1
24467,24467,ISIC_0071899.jpg,2
19776,19776,ISIC_0064468.jpg,1
18287,18287,ISIC_0062082.jpg,2
19854,19854,ISIC_0064602.jpg,1
9787,9787,ISIC_0031190.jpg,1
10790,10790,ISIC_0032193.jpg,1
476,476,ISIC_0000551.jpg,0
717,717,ISIC_0009921.jpg,1
86,86,ISIC_0000093_downsampled.jpg,1
3559,3559,ISIC_0024962.jpg,0
2665,2665,ISIC_0015189_downsampled.jpg,0
2131,2131,ISIC_0014158_downsampled.jpg,1
1170,1170,ISIC_0011292.jpg,1
19172,19172,ISIC_0063495.jpg,1
5848,5848,ISIC_0027251.jpg,1
4668,4668,ISIC_0026071.jpg,1
16945,16945,ISIC_0059922.jpg,2
8039,8039,ISIC_0029442.jpg,1
25009,25009,ISIC_0072764.jpg,1
9196,9196,ISIC_0030599.jpg,1
10185,10185,ISIC_0031588.jpg,1
4761,4761,ISIC_0026164.jpg,1
13028,13028,ISIC_0053630.jpg,1
8711,8711,ISIC_0030114.jpg,2
15645,15645,ISIC_0057889.jpg,0
21564,21564,ISIC_0067306.jpg,1
9666,9666,ISIC_0031069.jpg,1
21313,21313,ISIC_0066915.jpg,1
6328,6328,ISIC_0027731.jpg,1
7110,7110,ISIC_0028513.jpg,1
6726,6726,ISIC_0028129.jpg,1
14126,14126,ISIC_0055405.jpg,0
22138,22138,ISIC_0068214.jpg,3
8466,8466,ISIC_0029869.jpg,1
14332,14332,ISIC_0055745.jpg,1
15459,15459,ISIC_0057567.jpg,1
23115,23115,ISIC_0069715.jpg,2
15019,15019,ISIC_0056866.jpg,2
4449,4449,ISIC_0025852.jpg,1
3291,3291,ISIC_0024694.jpg,1
5046,5046,ISIC_0026449.jpg,1
16754,16754,ISIC_0059619.jpg,1
17927,17927,ISIC_0061502.jpg,0
18566,18566,ISIC_0062506.jpg,1
23178,23178,ISIC_0069830.jpg,1
20390,20390,ISIC_0065440.jpg,2
11095,11095,ISIC_0032498.jpg,3
23836,23836,ISIC_0070891.jpg,2
20178,20178,ISIC_0065121.jpg,0
17737,17737,ISIC_0061182.jpg,1
5930,5930,ISIC_0027333.jpg,1
13079,13079,ISIC_0053710.jpg,1
12393,12393,ISIC_0033796.jpg,1
12273,12273,ISIC_0033676.jpg,3
21425,21425,ISIC_0067098.jpg,2
4807,4807,ISIC_0026210.jpg,1
22016,22016,ISIC_0068021.jpg,2
12829,12829,ISIC_0034232.jpg,1
19696,19696,ISIC_0064335.jpg,1
1343,1343,ISIC_0012303_downsampled.jpg,1
8698,8698,ISIC_0030101.jpg,1
2807,2807,ISIC_0015963_downsampled.jpg,1
23583,23583,ISIC_0070487.jpg,2
3042,3042,ISIC_0024445.jpg,3
24201,24201,ISIC_0071481.jpg,1
8356,8356,ISIC_0029759.jpg,1
23830,23830,ISIC_0070883.jpg,2
23509,23509,ISIC_0070342.jpg,0
22301,22301,ISIC_0068458.jpg,1
10753,10753,ISIC_0032156.jpg,3
24848,24848,ISIC_0072507.jpg,0
13885,13885,ISIC_0055034.jpg,1
17563,17563,ISIC_0060903.jpg,2
9079,9079,ISIC_0030482.jpg,1
22669,22669,ISIC_0069036.jpg,2
21728,21728,ISIC_0067572.jpg,2
15196,15196,ISIC_0057134.jpg,1
10520,10520,ISIC_0031923.jpg,1
15880,15880,ISIC_0058251.jpg,1
6393,6393,ISIC_0027796.jpg,3
9396,9396,ISIC_0030799.jpg,1
13600,13600,ISIC_0054582.jpg,1
11870,11870,ISIC_0033273.jpg,1
6215,6215,ISIC_0027618.jpg,1
7673,7673,ISIC_0029076.jpg,1
2168,2168,ISIC_0014253_downsampled.jpg,1
5576,5576,ISIC_0026979.jpg,1
20297,20297,ISIC_0065308.jpg,2
7964,7964,ISIC_0029367.jpg,1
19064,19064,ISIC_0063304.jpg,3
5558,5558,ISIC_0026961.jpg,3
16272,16272,ISIC_0058866.jpg,0
15567,15567,ISIC_0057757.jpg,2
6129,6129,ISIC_0027532.jpg,1
23820,23820,ISIC_0070859.jpg,3
4902,4902,ISIC_0026305.jpg,1
7088,7088,ISIC_0028491.jpg,1
8873,8873,ISIC_0030276.jpg,3
10218,10218,ISIC_0031621.jpg,1
17549,17549,ISIC_0060878.jpg,1
13989,13989,ISIC_0055206.jpg,2
13806,13806,ISIC_0054904.jpg,0
22351,22351,ISIC_0068545.jpg,0
11970,11970,ISIC_0033373.jpg,1
15948,15948,ISIC_0058360.jpg,1
21572,21572,ISIC_0067318.jpg,0
5035,5035,ISIC_0026438.jpg,0
3603,3603,ISIC_0025006.jpg,1
24126,24126,ISIC_0071362.jpg,1
24631,24631,ISIC_0072138.jpg,2
6323,6323,ISIC_0027726.jpg,1
4714,4714,ISIC_0026117.jpg,2
6286,6286,ISIC_0027689.jpg,1
25095,25095,ISIC_0072887.jpg,0
20136,20136,ISIC_0065051.jpg,2
17201,17201,ISIC_0060324.jpg,1
13892,13892,ISIC_0055044.jpg,1
14804,14804,ISIC_0056521.jpg,3
22801,22801,ISIC_0069244.jpg,2
13694,13694,ISIC_0054720.jpg,3
4501,4501,ISIC_0025904.jpg,0
6476,6476,ISIC_0027879.jpg,1
21142,21142,ISIC_0066646.jpg,3
23651,23651,ISIC_0070597.jpg,1
17286,17286,ISIC_0060469.jpg,1
9817,9817,ISIC_0031220.jpg,1
5316,5316,ISIC_0026719.jpg,1
8748,8748,ISIC_0030151.jpg,1
9887,9887,ISIC_0031290.jpg,1
12960,12960,ISIC_0053523.jpg,3
713,713,ISIC_0009917.jpg,1
5467,5467,ISIC_0026870.jpg,0
23990,23990,ISIC_0071132.jpg,0
21982,21982,ISIC_0067970.jpg,1
16870,16870,ISIC_0059796.jpg,1
5915,5915,ISIC_0027318.jpg,1
20232,20232,ISIC_0065211.jpg,3
4566,4566,ISIC_0025969.jpg,1
17662,17662,ISIC_0061063.jpg,3
3836,3836,ISIC_0025239.jpg,1
14777,14777,ISIC_0056484.jpg,0
19555,19555,ISIC_0064102.jpg,0
16643,16643,ISIC_0059439.jpg,1
22257,22257,ISIC_0068389.jpg,1
2360,2360,ISIC_0014652_downsampled.jpg,3
22806,22806,ISIC_0069250.jpg,0
14580,14580,ISIC_0056152.jpg,0
23616,23616,ISIC_0070537.jpg,2
14755,14755,ISIC_0056443.jpg,1
20655,20655,ISIC_0065863.jpg,2
13933,13933,ISIC_0055111.jpg,2
12514,12514,ISIC_0033917.jpg,1
8700,8700,ISIC_0030103.jpg,1
18637,18637,ISIC_0062630.jpg,3
9862,9862,ISIC_0031265.jpg,1
1318,1318,ISIC_0012256_downsampled.jpg,1
8960,8960,ISIC_0030363.jpg,1
10583,10583,ISIC_0031986.jpg,2
21652,21652,ISIC_0067453.jpg,1
5630,5630,ISIC_0027033.jpg,0
23657,23657,ISIC_0070609.jpg,1
24311,24311,ISIC_0071654.jpg,1
16748,16748,ISIC_0059609.jpg,1
12310,12310,ISIC_0033713.jpg,0
1810,1810,ISIC_0013403_downsampled.jpg,1
12269,12269,ISIC_0033672.jpg,1
17772,17772,ISIC_0061241.jpg,1
18186,18186,ISIC_0061908.jpg,2
13573,13573,ISIC_0054537.jpg,1
8935,8935,ISIC_0030338.jpg,1
23109,23109,ISIC_0069705.jpg,0
11606,11606,ISIC_0033009.jpg,1
6132,6132,ISIC_0027535.jpg,1
4781,4781,ISIC_0026184.jpg,1
15563,15563,ISIC_0057751.jpg,2
355,355,ISIC_0000397_downsampled.jpg,1
11314,11314,ISIC_0032717.jpg,1
13499,13499,ISIC_0054409.jpg,0
18683,18683,ISIC_0062704.jpg,1
10113,10113,ISIC_0031516.jpg,1
5165,5165,ISIC_0026568.jpg,1
171,171,ISIC_0000184_downsampled.jpg,1
415,415,ISIC_0000486.jpg,1
23716,23716,ISIC_0070698.jpg,1
3945,3945,ISIC_0025348.jpg,1
357,357,ISIC_0000407_downsampled.jpg,1
23177,23177,ISIC_0069828.jpg,2
22736,22736,ISIC_0069142.jpg,1
12095,12095,ISIC_0033498.jpg,0
6691,6691,ISIC_0028094.jpg,3
10993,10993,ISIC_0032396.jpg,0
13655,13655,ISIC_0054664.jpg,0
11608,11608,ISIC_0033011.jpg,1
1947,1947,ISIC_0013713_downsampled.jpg,1
13152,13152,ISIC_0053824.jpg,0
8929,8929,ISIC_0030332.jpg,1
17004,17004,ISIC_0060019.jpg,1
9493,9493,ISIC_0030896.jpg,1
2809,2809,ISIC_0015965_downsampled.jpg,1
2223,2223,ISIC_0014428_downsampled.jpg,0
13763,13763,ISIC_0054840.jpg,3
18636,18636,ISIC_0062628.jpg,0
15004,15004,ISIC_0056836.jpg,1
17872,17872,ISIC_0061402.jpg,2
7316,7316,ISIC_0028719.jpg,2
15892,15892,ISIC_0058269.jpg,3
1460,1460,ISIC_0012654_downsampled.jpg,1
11555,11555,ISIC_0032958.jpg,0
17387,17387,ISIC_0060624.jpg,0
2764,2764,ISIC_0015563_downsampled.jpg,1
1225,1225,ISIC_0011384.jpg,1
1381,1381,ISIC_0012379_downsampled.jpg,3
5193,5193,ISIC_0026596.jpg,0
19270,19270,ISIC_0063659.jpg,1
8125,8125,ISIC_0029528.jpg,1
19973,19973,ISIC_0064785.jpg,0
9858,9858,ISIC_0031261.jpg,3
24516,24516,ISIC_0071978.jpg,3
2547,2547,ISIC_0014951_downsampled.jpg,0
2567,2567,ISIC_0014983_downsampled.jpg,0
4998,4998,ISIC_0026401.jpg,1
16101,16101,ISIC_0058602.jpg,2
20365,20365,ISIC_0065400.jpg,1
14744,14744,ISIC_0056425.jpg,0
18015,18015,ISIC_0061636.jpg,0
16150,16150,ISIC_0058680.jpg,2
13952,13952,ISIC_0055140.jpg,0
14,14,ISIC_0000015.jpg,1
20149,20149,ISIC_0065072.jpg,1
8831,8831,ISIC_0030234.jpg,1
5079,5079,ISIC_0026482.jpg,1
7866,7866,ISIC_0029269.jpg,1
3498,3498,ISIC_0024901.jpg,1
24108,24108,ISIC_0071335.jpg,0
14764,14764,ISIC_0056459.jpg,1
7356,7356,ISIC_0028759.jpg,1
11161,11161,ISIC_0032564.jpg,0
14283,14283,ISIC_0055679.jpg,3
6504,6504,ISIC_0027907.jpg,1
1384,1384,ISIC_0012382_downsampled.jpg,0
7450,7450,ISIC_0028853.jpg,1
6117,6117,ISIC_0027520.jpg,1
4410,4410,ISIC_0025813.jpg,1
12038,12038,ISIC_0033441.jpg,1
22092,22092,ISIC_0068142.jpg,2
12171,12171,ISIC_0033574.jpg,1
13564,13564,ISIC_0054525.jpg,1
8931,8931,ISIC_0030334.jpg,1
6463,6463,ISIC_0027866.jpg,1
12031,12031,ISIC_0033434.jpg,1
7743,7743,ISIC_0029146.jpg,0
4406,4406,ISIC_0025809.jpg,1
11836,11836,ISIC_0033239.jpg,0
11988,11988,ISIC_0033391.jpg,3
15498,15498,ISIC_0057639.jpg,1
9019,9019,ISIC_0030422.jpg,1
13197,13197,ISIC_0053894.jpg,1
4818,4818,ISIC_0026221.jpg,1
4669,4669,ISIC_0026072.jpg,3
10402,10402,ISIC_0031805.jpg,1
21515,21515,ISIC_0067242.jpg,1
10988,10988,ISIC_0032391.jpg,1
270,270,ISIC_0000298.jpg,0
21909,21909,ISIC_0067850.jpg,2
12712,12712,ISIC_0034115.jpg,3
14388,14388,ISIC_0055840.jpg,0
12779,12779,ISIC_0034182.jpg,1
6374,6374,ISIC_0027777.jpg,1
2344,2344,ISIC_0014636_downsampled.jpg,3
22069,22069,ISIC_0068107.jpg,0
1952,1952,ISIC_0013733_downsampled.jpg,0
9031,9031,ISIC_0030434.jpg,1
4912,4912,ISIC_0026315.jpg,1
10771,10771,ISIC_0032174.jpg,2
12869,12869,ISIC_0034272.jpg,1
18242,18242,ISIC_0062006.jpg,3
4034,4034,ISIC_0025437.jpg,1
2971,2971,ISIC_0024374.jpg,1
14612,14612,ISIC_0056202.jpg,0
20993,20993,ISIC_0066408.jpg,0
10007,10007,ISIC_0031410.jpg,0
1128,1128,ISIC_0011157.jpg,1
12622,12622,ISIC_0034025.jpg,1
23462,23462,ISIC_0070267.jpg,1
21001,21001,ISIC_0066422.jpg,0
15895,15895,ISIC_0058274.jpg,1
16126,16126,ISIC_0058644.jpg,0
5155,5155,ISIC_0026558.jpg,0
15431,15431,ISIC_0057511.jpg,2
15461,15461,ISIC_0057571.jpg,1
16394,16394,ISIC_0059049.jpg,3
5446,5446,ISIC_0026849.jpg,3
8124,8124,ISIC_0029527.jpg,3
6816,6816,ISIC_0028219.jpg,0
316,316,ISIC_0000352.jpg,1
467,467,ISIC_0000542.jpg,1
5004,5004,ISIC_0026407.jpg,1
8030,8030,ISIC_0029433.jpg,1
6761,6761,ISIC_0028164.jpg,1
14505,14505,ISIC_0056024.jpg,2
14920,14920,ISIC_0056707.jpg,1
4778,4778,ISIC_0026181.jpg,1
16190,16190,ISIC_0058745.jpg,2
12287,12287,ISIC_0033690.jpg,1
3767,3767,ISIC_0025170.jpg,1
17716,17716,ISIC_0061152.jpg,0
5418,5418,ISIC_0026821.jpg,1
6659,6659,ISIC_0028062.jpg,1
18368,18368,ISIC_0062200.jpg,1
2434,2434,ISIC_0014779_downsampled.jpg,1
124,124,ISIC_0000132_downsampled.jpg,1
3430,3430,ISIC_0024833.jpg,2
3170,3170,ISIC_0024573.jpg,2
16517,16517,ISIC_0059243.jpg,2
1446,1446,ISIC_0012526_downsampled.jpg,1
14855,14855,ISIC_0056605.jpg,2
2159,2159,ISIC_0014221_downsampled.jpg,0
294,294,ISIC_0000328.jpg,1
17910,17910,ISIC_0061474.jpg,1
4913,4913,ISIC_0026316.jpg,3
17173,17173,ISIC_0060279.jpg,1
290,290,ISIC_0000324.jpg,1
1521,1521,ISIC_0012746_downsampled.jpg,1
23508,23508,ISIC_0070340.jpg,1
9360,9360,ISIC_0030763.jpg,1
2990,2990,ISIC_0024393.jpg,1
1224,1224,ISIC_0011383.jpg,1
21815,21815,ISIC_0067700.jpg,1
14190,14190,ISIC_0055504.jpg,1
1577,1577,ISIC_0012891_downsampled.jpg,1
19073,19073,ISIC_0063319.jpg,1
15236,15236,ISIC_0057192.jpg,0
17512,17512,ISIC_0060824.jpg,3
17777,17777,ISIC_0061250.jpg,0
7178,7178,ISIC_0028581.jpg,1
11409,11409,ISIC_0032812.jpg,0
20492,20492,ISIC_0065600.jpg,1
14793,14793,ISIC_0056509.jpg,1
5655,5655,ISIC_0027058.jpg,2
20554,20554,ISIC_0065700.jpg,1
12512,12512,ISIC_0033915.jpg,1
14646,14646,ISIC_0056256.jpg,1
4789,4789,ISIC_0026192.jpg,2
15238,15238,ISIC_0057195.jpg,2
7519,7519,ISIC_0028922.jpg,1
21685,21685,ISIC_0067497.jpg,2
1892,1892,ISIC_0013595_downsampled.jpg,1
16154,16154,ISIC_0058684.jpg,3
11920,11920,ISIC_0033323.jpg,0
16563,16563,ISIC_0059322.jpg,1
12180,12180,ISIC_0033583.jpg,3
11048,11048,ISIC_0032451.jpg,1
8684,8684,ISIC_0030087.jpg,1
6772,6772,ISIC_0028175.jpg,1
8577,8577,ISIC_0029980.jpg,1
15259,15259,ISIC_0057237.jpg,2
7235,7235,ISIC_0028638.jpg,1
20556,20556,ISIC_0065703.jpg,2
6656,6656,ISIC_0028059.jpg,2
13764,13764,ISIC_0054841.jpg,1
2241,2241,ISIC_0014476_downsampled.jpg,0
7249,7249,ISIC_0028652.jpg,2
6108,6108,ISIC_0027511.jpg,1
430,430,ISIC_0000503.jpg,1
6805,6805,ISIC_0028208.jpg,1
8571,8571,ISIC_0029974.jpg,2
24616,24616,ISIC_0072116.jpg,1
8828,8828,ISIC_0030231.jpg,3
7598,7598,ISIC_0029001.jpg,1
6030,6030,ISIC_0027433.jpg,2
12496,12496,ISIC_0033899.jpg,3
8517,8517,ISIC_0029920.jpg,1
15424,15424,ISIC_0057498.jpg,1
10066,10066,ISIC_0031469.jpg,1
10253,10253,ISIC_0031656.jpg,1
6687,6687,ISIC_0028090.jpg,1
23650,23650,ISIC_0070596.jpg,0
7768,7768,ISIC_0029171.jpg,1
18729,18729,ISIC_0062778.jpg,1
2027,2027,ISIC_0013896_downsampled.jpg,1
21063,21063,ISIC_0066519.jpg,0
3885,3885,ISIC_0025288.jpg,1
7761,7761,ISIC_0029164.jpg,1
8840,8840,ISIC_0030243.jpg,1
1611,1611,ISIC_0012976_downsampled.jpg,1
19016,19016,ISIC_0063232.jpg,1
25228,25228,ISIC_0073099.jpg,3
17220,17220,ISIC_0060352.jpg,1
20005,20005,ISIC_0064829.jpg,0
2653,2653,ISIC_0015170_downsampled.jpg,3
21415,21415,ISIC_0067079.jpg,2
20356,20356,ISIC_0065390.jpg,1
3059,3059,ISIC_0024462.jpg,1
13060,13060,ISIC_0053678.jpg,2
2333,2333,ISIC_0014625_downsampled.jpg,3
15460,15460,ISIC_0057569.jpg,2
9764,9764,ISIC_0031167.jpg,1
16822,16822,ISIC_0059721.jpg,1
16129,16129,ISIC_0058649.jpg,0
17028,17028,ISIC_0060052.jpg,1
20694,20694,ISIC_0065928.jpg,0
12361,12361,ISIC_0033764.jpg,1
7849,7849,ISIC_0029252.jpg,1
20607,20607,ISIC_0065792.jpg,1
10429,10429,ISIC_0031832.jpg,1
10254,10254,ISIC_0031657.jpg,1
9228,9228,ISIC_0030631.jpg,1
472,472,ISIC_0000547.jpg,0
9894,9894,ISIC_0031297.jpg,1
12737,12737,ISIC_0034140.jpg,0
3825,3825,ISIC_0025228.jpg,1
16842,16842,ISIC_0059751.jpg,1
23801,23801,ISIC_0070830.jpg,0
24066,24066,ISIC_0071261.jpg,1
16618,16618,ISIC_0059402.jpg,2
4542,4542,ISIC_0025945.jpg,1
5083,5083,ISIC_0026486.jpg,1
11916,11916,ISIC_0033319.jpg,1
7426,7426,ISIC_0028829.jpg,1
11948,11948,ISIC_0033351.jpg,1
14403,14403,ISIC_0055866.jpg,1
10036,10036,ISIC_0031439.jpg,1
11848,11848,ISIC_0033251.jpg,1
16704,16704,ISIC_0059538.jpg,0
6592,6592,ISIC_0027995.jpg,1
14738,14738,ISIC_0056416.jpg,3
11000,11000,ISIC_0032403.jpg,1
23231,23231,ISIC_0069913.jpg,2
15502,15502,ISIC_0057646.jpg,3
11444,11444,ISIC_0032847.jpg,0
21823,21823,ISIC_0067714.jpg,2
18016,18016,ISIC_0061637.jpg,2
9554,9554,ISIC_0030957.jpg,1
23900,23900,ISIC_0070992.jpg,0
2283,2283,ISIC_0014572_downsampled.jpg,3
4347,4347,ISIC_0025750.jpg,1
19655,19655,ISIC_0064274.jpg,1
479,479,ISIC_0000555.jpg,0
17868,17868,ISIC_0061397.jpg,2
22396,22396,ISIC_0068616.jpg,0
14019,14019,ISIC_0055256.jpg,3
12490,12490,ISIC_0033893.jpg,0
1155,1155,ISIC_0011212.jpg,1
25088,25088,ISIC_0072876.jpg,0
16278,16278,ISIC_0058873.jpg,3
22397,22397,ISIC_0068617.jpg,0
10493,10493,ISIC_0031896.jpg,1
1285,1285,ISIC_0012204_downsampled.jpg,3
8516,8516,ISIC_0029919.jpg,2
13086,13086,ISIC_0053718.jpg,1
2562,2562,ISIC_0014974_downsampled.jpg,1
17287,17287,ISIC_0060470.jpg,3
4317,4317,ISIC_0025720.jpg,1
2292,2292,ISIC_0014581_downsampled.jpg,3
10278,10278,ISIC_0031681.jpg,1
12774,12774,ISIC_0034177.jpg,1
24422,24422,ISIC_0071840.jpg,1
17411,17411,ISIC_0060656.jpg,0
5071,5071,ISIC_0026474.jpg,1
9366,9366,ISIC_0030769.jpg,1
23244,23244,ISIC_0069929.jpg,0
17627,17627,ISIC_0061000.jpg,0
17860,17860,ISIC_0061379.jpg,0
2715,2715,ISIC_0015310_downsampled.jpg,1
13504,13504,ISIC_0054419.jpg,3
4700,4700,ISIC_0026103.jpg,1
23554,23554,ISIC_0070422.jpg,0
7279,7279,ISIC_0028682.jpg,1
10540,10540,ISIC_0031943.jpg,2
13450,13450,ISIC_0054336.jpg,3
12274,12274,ISIC_0033677.jpg,3
14528,14528,ISIC_0056063.jpg,0
12354,12354,ISIC_0033757.jpg,1
16166,16166,ISIC_0058703.jpg,2
21895,21895,ISIC_0067821.jpg,0
21388,21388,ISIC_0067041.jpg,1
22452,22452,ISIC_0068697.jpg,1
17561,17561,ISIC_0060897.jpg,0
5398,5398,ISIC_0026801.jpg,1
21941,21941,ISIC_0067903.jpg,0
11070,11070,ISIC_0032473.jpg,1
19779,19779,ISIC_0064472.jpg,0
1723,1723,ISIC_0013201_downsampled.jpg,1
20840,20840,ISIC_0066166.jpg,2
13449,13449,ISIC_0054334.jpg,0
2415,2415,ISIC_0014746_downsampled.jpg,1
14300,14300,ISIC_0055705.jpg,1
118,118,ISIC_0000126_downsampled.jpg,1
13872,13872,ISIC_0055003.jpg,0
17495,17495,ISIC_0060794.jpg,1
19406,19406,ISIC_0063869.jpg,1
2035,2035,ISIC_0013921_downsampled.jpg,1
5270,5270,ISIC_0026673.jpg,1
22340,22340,ISIC_0068528.jpg,0
827,827,ISIC_0010062.jpg,1
4260,4260,ISIC_0025663.jpg,0
226,226,ISIC_0000242.jpg,1
24284,24284,ISIC_0071611.jpg,1
2590,2590,ISIC_0015023_downsampled.jpg,1
23374,23374,ISIC_0070132.jpg,1
10374,10374,ISIC_0031777.jpg,1
5649,5649,ISIC_0027052.jpg,1
9945,9945,ISIC_0031348.jpg,1
13271,13271,ISIC_0054044.jpg,1
3988,3988,ISIC_0025391.jpg,0
1197,1197,ISIC_0011338.jpg,1
1496,1496,ISIC_0012700_downsampled.jpg,1
1615,1615,ISIC_0012987_downsampled.jpg,1
6526,6526,ISIC_0027929.jpg,1
21890,21890,ISIC_0067814.jpg,2
7456,7456,ISIC_0028859.jpg,1
16107,16107,ISIC_0058611.jpg,2
1751,1751,ISIC_0013248_downsampled.jpg,1
18036,18036,ISIC_0061672.jpg,1
7186,7186,ISIC_0028589.jpg,1
7499,7499,ISIC_0028902.jpg,1
7008,7008,ISIC_0028411.jpg,3
17444,17444,ISIC_0060702.jpg,2
22601,22601,ISIC_0068933.jpg,2
14411,14411,ISIC_0055882.jpg,2
16910,16910,ISIC_0059862.jpg,1
879,879,ISIC_0010202.jpg,1
1488,1488,ISIC_0012684_downsampled.jpg,1
13177,13177,ISIC_0053865.jpg,3
5675,5675,ISIC_0027078.jpg,1
17668,17668,ISIC_0061072.jpg,1
185,185,ISIC_0000199.jpg,1
23208,23208,ISIC_0069875.jpg,3
2258,2258,ISIC_0014516_downsampled.jpg,1
14776,14776,ISIC_0056483.jpg,0
1066,1066,ISIC_0010856.jpg,1
21432,21432,ISIC_0067110.jpg,2
818,818,ISIC_0010053.jpg,1
21106,21106,ISIC_0066592.jpg,2
15602,15602,ISIC_0057819.jpg,3
13931,13931,ISIC_0055108.jpg,2
5568,5568,ISIC_0026971.jpg,1
17069,17069,ISIC_0060120.jpg,2
13254,13254,ISIC_0054008.jpg,1
19268,19268,ISIC_0063653.jpg,1
7814,7814,ISIC_0029217.jpg,3
1944,1944,ISIC_0013708_downsampled.jpg,3
2995,2995,ISIC_0024398.jpg,1
16785,16785,ISIC_0059678.jpg,3
15300,15300,ISIC_0057300.jpg,2
17203,17203,ISIC_0060326.jpg,0
1116,1116,ISIC_0011137.jpg,0
24199,24199,ISIC_0071479.jpg,1
7518,7518,ISIC_0028921.jpg,1
10468,10468,ISIC_0031871.jpg,1
2190,2190,ISIC_0014319_downsampled.jpg,0
12608,12608,ISIC_0034011.jpg,3
15035,15035,ISIC_0056888.jpg,3
484,484,ISIC_0001100_downsampled.jpg,0
21180,21180,ISIC_0066702.jpg,2
5753,5753,ISIC_0027156.jpg,1
23238,23238,ISIC_0069920.jpg,0
17967,17967,ISIC_0061563.jpg,1
5994,5994,ISIC_0027397.jpg,1
2173,2173,ISIC_0014272_downsampled.jpg,3
311,311,ISIC_0000347.jpg,1
8886,8886,ISIC_0030289.jpg,1
23429,23429,ISIC_0070223.jpg,2
17178,17178,ISIC_0060286.jpg,1
17257,17257,ISIC_0060411.jpg,3
23962,23962,ISIC_0071089.jpg,0
15396,15396,ISIC_0057450.jpg,0
6360,6360,ISIC_0027763.jpg,1
9329,9329,ISIC_0030732.jpg,1
3684,3684,ISIC_0025087.jpg,1
18913,18913,ISIC_0063074.jpg,2
24870,24870,ISIC_0072540.jpg,2
10290,10290,ISIC_0031693.jpg,1
374,374,ISIC_0000433_downsampled.jpg,1
820,820,ISIC_0010055.jpg,1
17984,17984,ISIC_0061590.jpg,1
12339,12339,ISIC_0033742.jpg,1
4795,4795,ISIC_0026198.jpg,1
22580,22580,ISIC_0068899.jpg,2
8246,8246,ISIC_0029649.jpg,1
284,284,ISIC_0000317.jpg,1
11926,11926,ISIC_0033329.jpg,1
3203,3203,ISIC_0024606.jpg,1
1485,1485,ISIC_0012681_downsampled.jpg,1
22608,22608,ISIC_0068942.jpg,1
3972,3972,ISIC_0025375.jpg,1
22226,22226,ISIC_0068351.jpg,1
7024,7024,ISIC_0028427.jpg,1
8038,8038,ISIC_0029441.jpg,1
21364,21364,ISIC_0067008.jpg,0
17177,17177,ISIC_0060285.jpg,2
4853,4853,ISIC_0026256.jpg,1
11880,11880,ISIC_0033283.jpg,1
15609,15609,ISIC_0057828.jpg,0
17389,17389,ISIC_0060626.jpg,1
20820,20820,ISIC_0066132.jpg,3
6881,6881,ISIC_0028284.jpg,1
20414,20414,ISIC_0065481.jpg,2
3157,3157,ISIC_0024560.jpg,1
3774,3774,ISIC_0025177.jpg,1
8245,8245,ISIC_0029648.jpg,1
9267,9267,ISIC_0030670.jpg,1
23863,23863,ISIC_0070933.jpg,0
9773,9773,ISIC_0031176.jpg,1
17917,17917,ISIC_0061484.jpg,2
8230,8230,ISIC_0029633.jpg,1
21882,21882,ISIC_0067805.jpg,0
10129,10129,ISIC_0031532.jpg,1
23548,23548,ISIC_0070412.jpg,0
5075,5075,ISIC_0026478.jpg,1
10307,10307,ISIC_0031710.jpg,1
18524,18524,ISIC_0062444.jpg,1
4880,4880,ISIC_0026283.jpg,1
25301,25301,ISIC_0073210.jpg,0
18079,18079,ISIC_0061734.jpg,1
3376,3376,ISIC_0024779.jpg,1
